State,Value,Timestamp,Datetime,Formatted Date
HARYANA,7324,1713294707.511079,2024-04-17 00:41:47.511079,2024-04-17 00:41:47
HIMACHAL,949,1713294707.511079,2024-04-17 00:41:47.511079,2024-04-17 00:41:47
J & K,1974,1713294707.511079,2024-04-17 00:41:47.511079,2024-04-17 00:41:47
PUNJAB,5561,1713294707.511079,2024-04-17 00:41:47.511079,2024-04-17 00:41:47
RAJASTHAN,10735,1713294707.511079,2024-04-17 00:41:47.511079,2024-04-17 00:41:47
UTTARAKHAND,1518,1713294707.511079,2024-04-17 00:41:47.511079,2024-04-17 00:41:47
UTTAR-PRADESH,21206,1713294707.511079,2024-04-17 00:41:47.511079,2024-04-17 00:41:47
CHANDIGARH,153,1713296538.9315085,2024-04-17 01:12:18.931509,2024-04-17 01:12:18
HARYANA,7181,1713296538.9315085,2024-04-17 01:12:18.931509,2024-04-17 01:12:18
HIMACHAL,987,1713296538.9315085,2024-04-17 01:12:18.931509,2024-04-17 01:12:18
J & K,1904,1713296538.9315085,2024-04-17 01:12:18.931509,2024-04-17 01:12:18
PUNJAB,5449,1713296538.9315085,2024-04-17 01:12:18.931509,2024-04-17 01:12:18
RAJASTHAN,10438,1713296538.9315085,2024-04-17 01:12:18.931509,2024-04-17 01:12:18
UTTARAKHAND,1487,1713296538.9315085,2024-04-17 01:12:18.931509,2024-04-17 01:12:18
UTTAR-PRADESH,20780,1713296538.9315085,2024-04-17 01:12:18.931509,2024-04-17 01:12:18
CHANDIGARH,152,1713297407.640293,2024-04-17 01:26:47.640293,2024-04-17 01:26:47
HARYANA,7048,1713297407.640293,2024-04-17 01:26:47.640293,2024-04-17 01:26:47
HIMACHAL,949,1713297407.640293,2024-04-17 01:26:47.640293,2024-04-17 01:26:47
J & K,1930,1713297407.640293,2024-04-17 01:26:47.640293,2024-04-17 01:26:47
PUNJAB,5472,1713297407.640293,2024-04-17 01:26:47.640293,2024-04-17 01:26:47
RAJASTHAN,10384,1713297407.640293,2024-04-17 01:26:47.640293,2024-04-17 01:26:47
UTTARAKHAND,1491,1713297407.640293,2024-04-17 01:26:47.640293,2024-04-17 01:26:47
UTTAR-PRADESH,20580,1713297407.640293,2024-04-17 01:26:47.640293,2024-04-17 01:26:47
CHANDIGARH,148,1713298307.5336318,2024-04-17 01:41:47.533632,2024-04-17 01:41:47
HARYANA,7061,1713298307.5336318,2024-04-17 01:41:47.533632,2024-04-17 01:41:47
HIMACHAL,957,1713298307.5336318,2024-04-17 01:41:47.533632,2024-04-17 01:41:47
J & K,1833,1713298307.5336318,2024-04-17 01:41:47.533632,2024-04-17 01:41:47
PUNJAB,5401,1713298307.5336318,2024-04-17 01:41:47.533632,2024-04-17 01:41:47
RAJASTHAN,10323,1713298307.5336318,2024-04-17 01:41:47.533632,2024-04-17 01:41:47
UTTARAKHAND,1497,1713298307.5336318,2024-04-17 01:41:47.533632,2024-04-17 01:41:47
UTTAR-PRADESH,20446,1713298307.5336318,2024-04-17 01:41:47.533632,2024-04-17 01:41:47
CHANDIGARH,147,1713299207.558196,2024-04-17 01:56:47.558196,2024-04-17 01:56:47
HARYANA,6991,1713299207.558196,2024-04-17 01:56:47.558196,2024-04-17 01:56:47
HIMACHAL,963,1713299207.558196,2024-04-17 01:56:47.558196,2024-04-17 01:56:47
J & K,1828,1713299207.558196,2024-04-17 01:56:47.558196,2024-04-17 01:56:47
PUNJAB,5396,1713299207.558196,2024-04-17 01:56:47.558196,2024-04-17 01:56:47
RAJASTHAN,10228,1713299207.558196,2024-04-17 01:56:47.558196,2024-04-17 01:56:47
UTTARAKHAND,1492,1713299207.558196,2024-04-17 01:56:47.558196,2024-04-17 01:56:47
UTTAR-PRADESH,20278,1713299207.558196,2024-04-17 01:56:47.558196,2024-04-17 01:56:47
CHANDIGARH,144,1713300159.1259644,2024-04-17 02:12:39.125964,2024-04-17 02:12:39
HARYANA,6875,1713300159.1259644,2024-04-17 02:12:39.125964,2024-04-17 02:12:39
HIMACHAL,1041,1713300159.1259644,2024-04-17 02:12:39.125964,2024-04-17 02:12:39
J & K,1808,1713300159.1259644,2024-04-17 02:12:39.125964,2024-04-17 02:12:39
PUNJAB,5232,1713300159.1259644,2024-04-17 02:12:39.125964,2024-04-17 02:12:39
RAJASTHAN,10148,1713300159.1259644,2024-04-17 02:12:39.125964,2024-04-17 02:12:39
UTTARAKHAND,1490,1713300159.1259644,2024-04-17 02:12:39.125964,2024-04-17 02:12:39
UTTAR-PRADESH,20018,1713300159.1259644,2024-04-17 02:12:39.125964,2024-04-17 02:12:39
CHANDIGARH,144,1713301007.638958,2024-04-17 02:26:47.638958,2024-04-17 02:26:47
HARYANA,6860,1713301007.638958,2024-04-17 02:26:47.638958,2024-04-17 02:26:47
HIMACHAL,1017,1713301007.638958,2024-04-17 02:26:47.638958,2024-04-17 02:26:47
J & K,1789,1713301007.638958,2024-04-17 02:26:47.638958,2024-04-17 02:26:47
PUNJAB,5414,1713301007.638958,2024-04-17 02:26:47.638958,2024-04-17 02:26:47
RAJASTHAN,10095,1713301007.638958,2024-04-17 02:26:47.638958,2024-04-17 02:26:47
UTTARAKHAND,1474,1713301007.638958,2024-04-17 02:26:47.638958,2024-04-17 02:26:47
UTTAR-PRADESH,19872,1713301007.638958,2024-04-17 02:26:47.638958,2024-04-17 02:26:47
CHANDIGARH,142,1713301939.2406135,2024-04-17 02:42:19.240613,2024-04-17 02:42:19
HARYANA,6825,1713301939.2406135,2024-04-17 02:42:19.240613,2024-04-17 02:42:19
HIMACHAL,1007,1713301939.2406135,2024-04-17 02:42:19.240613,2024-04-17 02:42:19
J & K,1809,1713301939.2406135,2024-04-17 02:42:19.240613,2024-04-17 02:42:19
PUNJAB,5343,1713301939.2406135,2024-04-17 02:42:19.240613,2024-04-17 02:42:19
RAJASTHAN,10041,1713301939.2406135,2024-04-17 02:42:19.240613,2024-04-17 02:42:19
UTTARAKHAND,1483,1713301939.2406135,2024-04-17 02:42:19.240613,2024-04-17 02:42:19
UTTAR-PRADESH,19654,1713301939.2406135,2024-04-17 02:42:19.240613,2024-04-17 02:42:19
CHANDIGARH,142,1713302807.8516314,2024-04-17 02:56:47.851631,2024-04-17 02:56:47
HARYANA,6800,1713302807.8516314,2024-04-17 02:56:47.851631,2024-04-17 02:56:47
HIMACHAL,1030,1713302807.8516314,2024-04-17 02:56:47.851631,2024-04-17 02:56:47
J & K,1810,1713302807.8516314,2024-04-17 02:56:47.851631,2024-04-17 02:56:47
PUNJAB,5314,1713302807.8516314,2024-04-17 02:56:47.851631,2024-04-17 02:56:47
RAJASTHAN,9892,1713302807.8516314,2024-04-17 02:56:47.851631,2024-04-17 02:56:47
UTTARAKHAND,1492,1713302807.8516314,2024-04-17 02:56:47.851631,2024-04-17 02:56:47
UTTAR-PRADESH,19559,1713302807.8516314,2024-04-17 02:56:47.851631,2024-04-17 02:56:47
CHANDIGARH,145,1713303707.5428889,2024-04-17 03:11:47.542889,2024-04-17 03:11:47
HARYANA,6740,1713303707.5428889,2024-04-17 03:11:47.542889,2024-04-17 03:11:47
HIMACHAL,1015,1713303707.5428889,2024-04-17 03:11:47.542889,2024-04-17 03:11:47
J & K,1838,1713303707.5428889,2024-04-17 03:11:47.542889,2024-04-17 03:11:47
PUNJAB,5331,1713303707.5428889,2024-04-17 03:11:47.542889,2024-04-17 03:11:47
RAJASTHAN,9931,1713303707.5428889,2024-04-17 03:11:47.542889,2024-04-17 03:11:47
UTTARAKHAND,1481,1713303707.5428889,2024-04-17 03:11:47.542889,2024-04-17 03:11:47
UTTAR-PRADESH,19457,1713303707.5428889,2024-04-17 03:11:47.542889,2024-04-17 03:11:47
CHANDIGARH,143,1713304638.7672832,2024-04-17 03:27:18.767283,2024-04-17 03:27:18
HARYANA,6727,1713304638.7672832,2024-04-17 03:27:18.767283,2024-04-17 03:27:18
HIMACHAL,962,1713304638.7672832,2024-04-17 03:27:18.767283,2024-04-17 03:27:18
J & K,1844,1713304638.7672832,2024-04-17 03:27:18.767283,2024-04-17 03:27:18
PUNJAB,5399,1713304638.7672832,2024-04-17 03:27:18.767283,2024-04-17 03:27:18
RAJASTHAN,9881,1713304638.7672832,2024-04-17 03:27:18.767283,2024-04-17 03:27:18
UTTARAKHAND,1469,1713304638.7672832,2024-04-17 03:27:18.767283,2024-04-17 03:27:18
UTTAR-PRADESH,19341,1713304638.7672832,2024-04-17 03:27:18.767283,2024-04-17 03:27:18
CHANDIGARH,144,1713305507.862457,2024-04-17 03:41:47.862457,2024-04-17 03:41:47
HARYANA,6692,1713305507.862457,2024-04-17 03:41:47.862457,2024-04-17 03:41:47
HIMACHAL,1029,1713305507.862457,2024-04-17 03:41:47.862457,2024-04-17 03:41:47
J & K,1847,1713305507.862457,2024-04-17 03:41:47.862457,2024-04-17 03:41:47
PUNJAB,5422,1713305507.862457,2024-04-17 03:41:47.862457,2024-04-17 03:41:47
RAJASTHAN,9842,1713305507.862457,2024-04-17 03:41:47.862457,2024-04-17 03:41:47
UTTARAKHAND,1471,1713305507.862457,2024-04-17 03:41:47.862457,2024-04-17 03:41:47
UTTAR-PRADESH,19284,1713305507.862457,2024-04-17 03:41:47.862457,2024-04-17 03:41:47
CHANDIGARH,144,1713306407.8643847,2024-04-17 03:56:47.864385,2024-04-17 03:56:47
HARYANA,6722,1713306407.8643847,2024-04-17 03:56:47.864385,2024-04-17 03:56:47
HIMACHAL,1029,1713306407.8643847,2024-04-17 03:56:47.864385,2024-04-17 03:56:47
J & K,1849,1713306407.8643847,2024-04-17 03:56:47.864385,2024-04-17 03:56:47
PUNJAB,5445,1713306407.8643847,2024-04-17 03:56:47.864385,2024-04-17 03:56:47
RAJASTHAN,9734,1713306407.8643847,2024-04-17 03:56:47.864385,2024-04-17 03:56:47
UTTARAKHAND,1458,1713306407.8643847,2024-04-17 03:56:47.864385,2024-04-17 03:56:47
UTTAR-PRADESH,19261,1713306407.8643847,2024-04-17 03:56:47.864385,2024-04-17 03:56:47
CHANDIGARH,146,1713307338.6100883,2024-04-17 04:12:18.610088,2024-04-17 04:12:18
HARYANA,6547,1713307338.6100883,2024-04-17 04:12:18.610088,2024-04-17 04:12:18
HIMACHAL,1053,1713307338.6100883,2024-04-17 04:12:18.610088,2024-04-17 04:12:18
J & K,1860,1713307338.6100883,2024-04-17 04:12:18.610088,2024-04-17 04:12:18
PUNJAB,5511,1713307338.6100883,2024-04-17 04:12:18.610088,2024-04-17 04:12:18
RAJASTHAN,9539,1713307338.6100883,2024-04-17 04:12:18.610088,2024-04-17 04:12:18
UTTARAKHAND,1467,1713307338.6100883,2024-04-17 04:12:18.610088,2024-04-17 04:12:18
UTTAR-PRADESH,19204,1713307338.6100883,2024-04-17 04:12:18.610088,2024-04-17 04:12:18
CHANDIGARH,147,1713308207.2101712,2024-04-17 04:26:47.210171,2024-04-17 04:26:47
HARYANA,6560,1713308207.2101712,2024-04-17 04:26:47.210171,2024-04-17 04:26:47
HIMACHAL,1079,1713308207.2101712,2024-04-17 04:26:47.210171,2024-04-17 04:26:47
J & K,1888,1713308207.2101712,2024-04-17 04:26:47.210171,2024-04-17 04:26:47
PUNJAB,5591,1713308207.2101712,2024-04-17 04:26:47.210171,2024-04-17 04:26:47
RAJASTHAN,9739,1713308207.2101712,2024-04-17 04:26:47.210171,2024-04-17 04:26:47
UTTARAKHAND,1484,1713308207.2101712,2024-04-17 04:26:47.210171,2024-04-17 04:26:47
UTTAR-PRADESH,19138,1713308207.2101712,2024-04-17 04:26:47.210171,2024-04-17 04:26:47
CHANDIGARH,147,1713309107.7004821,2024-04-17 04:41:47.700482,2024-04-17 04:41:47
HARYANA,6547,1713309107.7004821,2024-04-17 04:41:47.700482,2024-04-17 04:41:47
HIMACHAL,1073,1713309107.7004821,2024-04-17 04:41:47.700482,2024-04-17 04:41:47
J & K,1952,1713309107.7004821,2024-04-17 04:41:47.700482,2024-04-17 04:41:47
PUNJAB,5962,1713309107.7004821,2024-04-17 04:41:47.700482,2024-04-17 04:41:47
RAJASTHAN,9834,1713309107.7004821,2024-04-17 04:41:47.700482,2024-04-17 04:41:47
UTTARAKHAND,1502,1713309107.7004821,2024-04-17 04:41:47.700482,2024-04-17 04:41:47
UTTAR-PRADESH,19133,1713309107.7004821,2024-04-17 04:41:47.700482,2024-04-17 04:41:47
CHANDIGARH,145,1713310007.198192,2024-04-17 04:56:47.198192,2024-04-17 04:56:47
HARYANA,6617,1713310007.198192,2024-04-17 04:56:47.198192,2024-04-17 04:56:47
HIMACHAL,1089,1713310007.198192,2024-04-17 04:56:47.198192,2024-04-17 04:56:47
J & K,2058,1713310007.198192,2024-04-17 04:56:47.198192,2024-04-17 04:56:47
PUNJAB,6145,1713310007.198192,2024-04-17 04:56:47.198192,2024-04-17 04:56:47
RAJASTHAN,9882,1713310007.198192,2024-04-17 04:56:47.198192,2024-04-17 04:56:47
UTTARAKHAND,1525,1713310007.198192,2024-04-17 04:56:47.198192,2024-04-17 04:56:47
UTTAR-PRADESH,19181,1713310007.198192,2024-04-17 04:56:47.198192,2024-04-17 04:56:47
CHANDIGARH,150,1713310907.501375,2024-04-17 05:11:47.501375,2024-04-17 05:11:47
HARYANA,6685,1713310907.501375,2024-04-17 05:11:47.501375,2024-04-17 05:11:47
HIMACHAL,1136,1713310907.501375,2024-04-17 05:11:47.501375,2024-04-17 05:11:47
J & K,2177,1713310907.501375,2024-04-17 05:11:47.501375,2024-04-17 05:11:47
PUNJAB,6436,1713310907.501375,2024-04-17 05:11:47.501375,2024-04-17 05:11:47
RAJASTHAN,10036,1713310907.501375,2024-04-17 05:11:47.501375,2024-04-17 05:11:47
UTTARAKHAND,1563,1713310907.501375,2024-04-17 05:11:47.501375,2024-04-17 05:11:47
UTTAR-PRADESH,19078,1713310907.501375,2024-04-17 05:11:47.501375,2024-04-17 05:11:47
CHANDIGARH,152,1713311807.5969012,2024-04-17 05:26:47.596901,2024-04-17 05:26:47
HARYANA,6827,1713311807.5969012,2024-04-17 05:26:47.596901,2024-04-17 05:26:47
HIMACHAL,1227,1713311807.5969012,2024-04-17 05:26:47.596901,2024-04-17 05:26:47
J & K,2118,1713311807.5969012,2024-04-17 05:26:47.596901,2024-04-17 05:26:47
PUNJAB,6795,1713311807.5969012,2024-04-17 05:26:47.596901,2024-04-17 05:26:47
RAJASTHAN,10464,1713311807.5969012,2024-04-17 05:26:47.596901,2024-04-17 05:26:47
UTTARAKHAND,1605,1713311807.5969012,2024-04-17 05:26:47.596901,2024-04-17 05:26:47
UTTAR-PRADESH,19044,1713311807.5969012,2024-04-17 05:26:47.596901,2024-04-17 05:26:47
CHANDIGARH,156,1713312738.5783682,2024-04-17 05:42:18.578368,2024-04-17 05:42:18
HARYANA,7005,1713312738.5783682,2024-04-17 05:42:18.578368,2024-04-17 05:42:18
HIMACHAL,1276,1713312738.5783682,2024-04-17 05:42:18.578368,2024-04-17 05:42:18
J & K,2139,1713312738.5783682,2024-04-17 05:42:18.578368,2024-04-17 05:42:18
PUNJAB,7167,1713312738.5783682,2024-04-17 05:42:18.578368,2024-04-17 05:42:18
RAJASTHAN,10878,1713312738.5783682,2024-04-17 05:42:18.578368,2024-04-17 05:42:18
UTTARAKHAND,1685,1713312738.5783682,2024-04-17 05:42:18.578368,2024-04-17 05:42:18
UTTAR-PRADESH,18794,1713312738.5783682,2024-04-17 05:42:18.578368,2024-04-17 05:42:18
CHANDIGARH,156,1713313607.5796974,2024-04-17 05:56:47.579697,2024-04-17 05:56:47
HARYANA,7093,1713313607.5796974,2024-04-17 05:56:47.579697,2024-04-17 05:56:47
HIMACHAL,1359,1713313607.5796974,2024-04-17 05:56:47.579697,2024-04-17 05:56:47
J & K,2268,1713313607.5796974,2024-04-17 05:56:47.579697,2024-04-17 05:56:47
PUNJAB,7443,1713313607.5796974,2024-04-17 05:56:47.579697,2024-04-17 05:56:47
RAJASTHAN,11068,1713313607.5796974,2024-04-17 05:56:47.579697,2024-04-17 05:56:47
UTTARAKHAND,1722,1713313607.5796974,2024-04-17 05:56:47.579697,2024-04-17 05:56:47
UTTAR-PRADESH,18520,1713313607.5796974,2024-04-17 05:56:47.579697,2024-04-17 05:56:47
CHANDIGARH,159,1713314568.6459086,2024-04-17 06:12:48.645909,2024-04-17 06:12:48
HARYANA,7010,1713314568.6459086,2024-04-17 06:12:48.645909,2024-04-17 06:12:48
HIMACHAL,1323,1713314568.6459086,2024-04-17 06:12:48.645909,2024-04-17 06:12:48
J & K,2274,1713314568.6459086,2024-04-17 06:12:48.645909,2024-04-17 06:12:48
PUNJAB,7617,1713314568.6459086,2024-04-17 06:12:48.645909,2024-04-17 06:12:48
RAJASTHAN,11246,1713314568.6459086,2024-04-17 06:12:48.645909,2024-04-17 06:12:48
UTTARAKHAND,1785,1713314568.6459086,2024-04-17 06:12:48.645909,2024-04-17 06:12:48
UTTAR-PRADESH,17750,1713314568.6459086,2024-04-17 06:12:48.645909,2024-04-17 06:12:48
CHANDIGARH,163,1713315407.5580268,2024-04-17 06:26:47.558027,2024-04-17 06:26:47
HARYANA,7056,1713315407.5580268,2024-04-17 06:26:47.558027,2024-04-17 06:26:47
HIMACHAL,1477,1713315407.5580268,2024-04-17 06:26:47.558027,2024-04-17 06:26:47
J & K,2325,1713315407.5580268,2024-04-17 06:26:47.558027,2024-04-17 06:26:47
PUNJAB,7984,1713315407.5580268,2024-04-17 06:26:47.558027,2024-04-17 06:26:47
RAJASTHAN,11280,1713315407.5580268,2024-04-17 06:26:47.558027,2024-04-17 06:26:47
UTTARAKHAND,1864,1713315407.5580268,2024-04-17 06:26:47.558027,2024-04-17 06:26:47
UTTAR-PRADESH,17420,1713315407.5580268,2024-04-17 06:26:47.558027,2024-04-17 06:26:47
CHANDIGARH,166,1713316307.7469552,2024-04-17 06:41:47.746955,2024-04-17 06:41:47
HARYANA,6804,1713316307.7469552,2024-04-17 06:41:47.746955,2024-04-17 06:41:47
HIMACHAL,1545,1713316307.7469552,2024-04-17 06:41:47.746955,2024-04-17 06:41:47
J & K,2276,1713316307.7469552,2024-04-17 06:41:47.746955,2024-04-17 06:41:47
PUNJAB,8136,1713316307.7469552,2024-04-17 06:41:47.746955,2024-04-17 06:41:47
RAJASTHAN,11703,1713316307.7469552,2024-04-17 06:41:47.746955,2024-04-17 06:41:47
UTTARAKHAND,1876,1713316307.7469552,2024-04-17 06:41:47.746955,2024-04-17 06:41:47
UTTAR-PRADESH,17161,1713316307.7469552,2024-04-17 06:41:47.746955,2024-04-17 06:41:47
CHANDIGARH,168,1713317207.6497254,2024-04-17 06:56:47.649725,2024-04-17 06:56:47
HARYANA,6727,1713317207.6497254,2024-04-17 06:56:47.649725,2024-04-17 06:56:47
HIMACHAL,1575,1713317207.6497254,2024-04-17 06:56:47.649725,2024-04-17 06:56:47
J & K,2369,1713317207.6497254,2024-04-17 06:56:47.649725,2024-04-17 06:56:47
PUNJAB,8267,1713317207.6497254,2024-04-17 06:56:47.649725,2024-04-17 06:56:47
RAJASTHAN,12158,1713317207.6497254,2024-04-17 06:56:47.649725,2024-04-17 06:56:47
UTTARAKHAND,1826,1713317207.6497254,2024-04-17 06:56:47.649725,2024-04-17 06:56:47
UTTAR-PRADESH,16941,1713317207.6497254,2024-04-17 06:56:47.649725,2024-04-17 06:56:47
CHANDIGARH,168,1713318107.4609325,2024-04-17 07:11:47.460932,2024-04-17 07:11:47
HARYANA,6736,1713318107.4609325,2024-04-17 07:11:47.460932,2024-04-17 07:11:47
HIMACHAL,1576,1713318107.4609325,2024-04-17 07:11:47.460932,2024-04-17 07:11:47
J & K,2414,1713318107.4609325,2024-04-17 07:11:47.460932,2024-04-17 07:11:47
PUNJAB,8255,1713318107.4609325,2024-04-17 07:11:47.460932,2024-04-17 07:11:47
RAJASTHAN,12216,1713318107.4609325,2024-04-17 07:11:47.460932,2024-04-17 07:11:47
UTTARAKHAND,1846,1713318107.4609325,2024-04-17 07:11:47.460932,2024-04-17 07:11:47
UTTAR-PRADESH,16873,1713318107.4609325,2024-04-17 07:11:47.460932,2024-04-17 07:11:47
CHANDIGARH,169,1713319007.3609006,2024-04-17 07:26:47.360901,2024-04-17 07:26:47
HARYANA,6216,1713319007.3609006,2024-04-17 07:26:47.360901,2024-04-17 07:26:47
HIMACHAL,1588,1713319007.3609006,2024-04-17 07:26:47.360901,2024-04-17 07:26:47
J & K,2446,1713319007.3609006,2024-04-17 07:26:47.360901,2024-04-17 07:26:47
PUNJAB,8254,1713319007.3609006,2024-04-17 07:26:47.360901,2024-04-17 07:26:47
RAJASTHAN,12569,1713319007.3609006,2024-04-17 07:26:47.360901,2024-04-17 07:26:47
UTTARAKHAND,1807,1713319007.3609006,2024-04-17 07:26:47.360901,2024-04-17 07:26:47
UTTAR-PRADESH,16684,1713319007.3609006,2024-04-17 07:26:47.360901,2024-04-17 07:26:47
CHANDIGARH,171,1713319944.0847535,2024-04-17 07:42:24.084754,2024-04-17 07:42:24
HARYANA,6087,1713319944.0847535,2024-04-17 07:42:24.084754,2024-04-17 07:42:24
HIMACHAL,1615,1713319944.0847535,2024-04-17 07:42:24.084754,2024-04-17 07:42:24
J & K,2596,1713319944.0847535,2024-04-17 07:42:24.084754,2024-04-17 07:42:24
PUNJAB,8206,1713319944.0847535,2024-04-17 07:42:24.084754,2024-04-17 07:42:24
RAJASTHAN,12817,1713319944.0847535,2024-04-17 07:42:24.084754,2024-04-17 07:42:24
UTTARAKHAND,1803,1713319944.0847535,2024-04-17 07:42:24.084754,2024-04-17 07:42:24
UTTAR-PRADESH,16792,1713319944.0847535,2024-04-17 07:42:24.084754,2024-04-17 07:42:24
CHANDIGARH,170,1713320807.1942801,2024-04-17 07:56:47.194280,2024-04-17 07:56:47
HARYANA,5945,1713320807.1942801,2024-04-17 07:56:47.194280,2024-04-17 07:56:47
HIMACHAL,1636,1713320807.1942801,2024-04-17 07:56:47.194280,2024-04-17 07:56:47
J & K,2533,1713320807.1942801,2024-04-17 07:56:47.194280,2024-04-17 07:56:47
PUNJAB,8088,1713320807.1942801,2024-04-17 07:56:47.194280,2024-04-17 07:56:47
RAJASTHAN,12904,1713320807.1942801,2024-04-17 07:56:47.194280,2024-04-17 07:56:47
UTTARAKHAND,1776,1713320807.1942801,2024-04-17 07:56:47.194280,2024-04-17 07:56:47
UTTAR-PRADESH,16773,1713320807.1942801,2024-04-17 07:56:47.194280,2024-04-17 07:56:47
CHANDIGARH,171,1713321707.9908698,2024-04-17 08:11:47.990870,2024-04-17 08:11:47
HARYANA,5596,1713321707.9908698,2024-04-17 08:11:47.990870,2024-04-17 08:11:47
HIMACHAL,1580,1713321707.9908698,2024-04-17 08:11:47.990870,2024-04-17 08:11:47
J & K,2527,1713321707.9908698,2024-04-17 08:11:47.990870,2024-04-17 08:11:47
PUNJAB,7988,1713321707.9908698,2024-04-17 08:11:47.990870,2024-04-17 08:11:47
RAJASTHAN,12761,1713321707.9908698,2024-04-17 08:11:47.990870,2024-04-17 08:11:47
UTTARAKHAND,1711,1713321707.9908698,2024-04-17 08:11:47.990870,2024-04-17 08:11:47
UTTAR-PRADESH,16803,1713321707.9908698,2024-04-17 08:11:47.990870,2024-04-17 08:11:47
CHANDIGARH,172,1713322607.7816603,2024-04-17 08:26:47.781660,2024-04-17 08:26:47
HARYANA,5580,1713322607.7816603,2024-04-17 08:26:47.781660,2024-04-17 08:26:47
HIMACHAL,1609,1713322607.7816603,2024-04-17 08:26:47.781660,2024-04-17 08:26:47
J & K,2532,1713322607.7816603,2024-04-17 08:26:47.781660,2024-04-17 08:26:47
PUNJAB,7944,1713322607.7816603,2024-04-17 08:26:47.781660,2024-04-17 08:26:47
RAJASTHAN,12647,1713322607.7816603,2024-04-17 08:26:47.781660,2024-04-17 08:26:47
UTTARAKHAND,1713,1713322607.7816603,2024-04-17 08:26:47.781660,2024-04-17 08:26:47
UTTAR-PRADESH,16794,1713322607.7816603,2024-04-17 08:26:47.781660,2024-04-17 08:26:47
CHANDIGARH,168,1713323542.2872455,2024-04-17 08:42:22.287246,2024-04-17 08:42:22
HARYANA,5531,1713323542.2872455,2024-04-17 08:42:22.287246,2024-04-17 08:42:22
HIMACHAL,1594,1713323542.2872455,2024-04-17 08:42:22.287246,2024-04-17 08:42:22
J & K,2447,1713323542.2872455,2024-04-17 08:42:22.287246,2024-04-17 08:42:22
PUNJAB,7160,1713323542.2872455,2024-04-17 08:42:22.287246,2024-04-17 08:42:22
RAJASTHAN,12500,1713323542.2872455,2024-04-17 08:42:22.287246,2024-04-17 08:42:22
UTTARAKHAND,1691,1713323542.2872455,2024-04-17 08:42:22.287246,2024-04-17 08:42:22
UTTAR-PRADESH,16532,1713323542.2872455,2024-04-17 08:42:22.287246,2024-04-17 08:42:22
CHANDIGARH,167,1713324407.292449,2024-04-17 08:56:47.292449,2024-04-17 08:56:47
HARYANA,5604,1713324407.292449,2024-04-17 08:56:47.292449,2024-04-17 08:56:47
HIMACHAL,1586,1713324407.292449,2024-04-17 08:56:47.292449,2024-04-17 08:56:47
J & K,2415,1713324407.292449,2024-04-17 08:56:47.292449,2024-04-17 08:56:47
PUNJAB,7144,1713324407.292449,2024-04-17 08:56:47.292449,2024-04-17 08:56:47
RAJASTHAN,12787,1713324407.292449,2024-04-17 08:56:47.292449,2024-04-17 08:56:47
UTTARAKHAND,1699,1713324407.292449,2024-04-17 08:56:47.292449,2024-04-17 08:56:47
UTTAR-PRADESH,16234,1713324407.292449,2024-04-17 08:56:47.292449,2024-04-17 08:56:47
CHANDIGARH,163,1713325308.0824497,2024-04-17 09:11:48.082450,2024-04-17 09:11:48
HARYANA,5388,1713325308.0824497,2024-04-17 09:11:48.082450,2024-04-17 09:11:48
HIMACHAL,1626,1713325308.0824497,2024-04-17 09:11:48.082450,2024-04-17 09:11:48
J & K,2483,1713325308.0824497,2024-04-17 09:11:48.082450,2024-04-17 09:11:48
PUNJAB,6667,1713325308.0824497,2024-04-17 09:11:48.082450,2024-04-17 09:11:48
RAJASTHAN,12958,1713325308.0824497,2024-04-17 09:11:48.082450,2024-04-17 09:11:48
UTTARAKHAND,1670,1713325308.0824497,2024-04-17 09:11:48.082450,2024-04-17 09:11:48
UTTAR-PRADESH,16184,1713325308.0824497,2024-04-17 09:11:48.082450,2024-04-17 09:11:48
CHANDIGARH,162,1713326207.5943933,2024-04-17 09:26:47.594393,2024-04-17 09:26:47
HARYANA,5484,1713326207.5943933,2024-04-17 09:26:47.594393,2024-04-17 09:26:47
HIMACHAL,1613,1713326207.5943933,2024-04-17 09:26:47.594393,2024-04-17 09:26:47
